id,project,dataset,Molecular Functions,Biological Processes,Cellular Components,Biological Imaging Methods
2550,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_15,,GO:0007158,GO:0030424; GO:0030425,
2551,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_16,,GO:0007158,GO:0030424; GO:0030425,
2552,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_17,,GO:0007158,GO:0030424; GO:0030425,
2553,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_18,,GO:0007158,GO:0030424; GO:0030425,
2554,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_19,,GO:0007158,GO:0030424; GO:0030425,
2555,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_20,,GO:0007158,GO:0030424; GO:0030425,
2556,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_21,,GO:0007158,GO:0030424; GO:0030425,
2557,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_22,,GO:0007158,GO:0030424; GO:0030425,
2558,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_23,,GO:0007158,GO:0030424; GO:0030425,
2559,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_24,,GO:0007158,GO:0030424; GO:0030425,
2560,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_25,,GO:0007158,GO:0030424; GO:0030425,
2561,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_26,,GO:0007158,GO:0030424; GO:0030425,
2562,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_27,,GO:0007158,GO:0030424; GO:0030425,
2563,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_28,,GO:0007158,GO:0030424; GO:0030425,
2564,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_29,,GO:0007158,GO:0030424; GO:0030425,
2565,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_30,,GO:0007158,GO:0030424; GO:0030425,
2566,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_31,,GO:0007158,GO:0030424; GO:0030425,
2567,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_32,,GO:0007158,GO:0030424; GO:0030425,
2568,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_33,,GO:0007158,GO:0030424; GO:0030425,
2569,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_34,,GO:0007158,GO:0030424; GO:0030425,
2570,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_35,,GO:0007158,GO:0030424; GO:0030425,
2571,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_36,,GO:0007158,GO:0030424; GO:0030425,
2572,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_37,,GO:0007158,GO:0030424; GO:0030425,
2573,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_38,,GO:0007158,GO:0030424; GO:0030425,
2574,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_39,,GO:0007158,GO:0030424; GO:0030425,
2575,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_40,,GO:0007158,GO:0030424; GO:0030425,
2576,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_41,,GO:0007158,GO:0030424; GO:0030425,
2577,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_42,,GO:0007158,GO:0030424; GO:0030425,
2578,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_43,,GO:0007158,GO:0030424; GO:0030425,
2579,66-Iwata-CellDynOSNMT,Fig6-S6_Acp-Gua-mixture_Mouse2_44,,GO:0007158,GO:0030424; GO:0030425,
2580,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_1,,GO:0007158,GO:0030424; GO:0030425,
2581,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_2,,GO:0007158,GO:0030424; GO:0030425,
2582,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_3,,GO:0007158,GO:0030424; GO:0030425,
2583,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_4,,GO:0007158,GO:0030424; GO:0030425,
2584,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_5,,GO:0007158,GO:0030424; GO:0030425,
2585,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_6,,GO:0007158,GO:0030424; GO:0030425,
2586,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_7,,GO:0007158,GO:0030424; GO:0030425,
2587,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_8,,GO:0007158,GO:0030424; GO:0030425,
2588,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_9,,GO:0007158,GO:0030424; GO:0030425,
2589,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_10,,GO:0007158,GO:0030424; GO:0030425,
2590,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_11,,GO:0007158,GO:0030424; GO:0030425,
2591,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_12,,GO:0007158,GO:0030424; GO:0030425,
2592,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_13,,GO:0007158,GO:0030424; GO:0030425,
2593,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_14,,GO:0007158,GO:0030424; GO:0030425,
2594,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_15,,GO:0007158,GO:0030424; GO:0030425,
2595,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_16,,GO:0007158,GO:0030424; GO:0030425,
2596,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_17,,GO:0007158,GO:0030424; GO:0030425,
2597,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_18,,GO:0007158,GO:0030424; GO:0030425,
2598,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_19,,GO:0007158,GO:0030424; GO:0030425,
2599,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_20,,GO:0007158,GO:0030424; GO:0030425,
2600,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_21,,GO:0007158,GO:0030424; GO:0030425,
2601,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_22,,GO:0007158,GO:0030424; GO:0030425,
2602,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_23,,GO:0007158,GO:0030424; GO:0030425,
2603,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_24,,GO:0007158,GO:0030424; GO:0030425,
2604,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_25,,GO:0007158,GO:0030424; GO:0030425,
2605,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_26,,GO:0007158,GO:0030424; GO:0030425,
2606,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_27,,GO:0007158,GO:0030424; GO:0030425,
2607,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_28,,GO:0007158,GO:0030424; GO:0030425,
2608,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_29,,GO:0007158,GO:0030424; GO:0030425,
2609,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_30,,GO:0007158,GO:0030424; GO:0030425,
2610,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_31,,GO:0007158,GO:0030424; GO:0030425,
2611,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_32,,GO:0007158,GO:0030424; GO:0030425,
2612,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_33,,GO:0007158,GO:0030424; GO:0030425,
2613,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_34,,GO:0007158,GO:0030424; GO:0030425,
2614,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_35,,GO:0007158,GO:0030424; GO:0030425,
2615,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_36,,GO:0007158,GO:0030424; GO:0030425,
2616,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_37,,GO:0007158,GO:0030424; GO:0030425,
2617,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_38,,GO:0007158,GO:0030424; GO:0030425,
2618,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_39,,GO:0007158,GO:0030424; GO:0030425,
2619,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_40,,GO:0007158,GO:0030424; GO:0030425,
2620,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_41,,GO:0007158,GO:0030424; GO:0030425,
2621,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_42,,GO:0007158,GO:0030424; GO:0030425,
2622,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_43,,GO:0007158,GO:0030424; GO:0030425,
2623,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse1_44,,GO:0007158,GO:0030424; GO:0030425,
2624,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_1,,GO:0007158,GO:0030424; GO:0030425,
2625,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_2,,GO:0007158,GO:0030424; GO:0030425,
2626,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_3,,GO:0007158,GO:0030424; GO:0030425,
2627,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_4,,GO:0007158,GO:0030424; GO:0030425,
2628,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_5,,GO:0007158,GO:0030424; GO:0030425,
2629,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_6,,GO:0007158,GO:0030424; GO:0030425,
2630,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_7,,GO:0007158,GO:0030424; GO:0030425,
2631,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_8,,GO:0007158,GO:0030424; GO:0030425,
2632,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_9,,GO:0007158,GO:0030424; GO:0030425,
2633,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_10,,GO:0007158,GO:0030424; GO:0030425,
2634,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_11,,GO:0007158,GO:0030424; GO:0030425,
2635,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_12,,GO:0007158,GO:0030424; GO:0030425,
2636,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_13,,GO:0007158,GO:0030424; GO:0030425,
2637,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_14,,GO:0007158,GO:0030424; GO:0030425,
2638,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_15,,GO:0007158,GO:0030424; GO:0030425,
2639,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_16,,GO:0007158,GO:0030424; GO:0030425,
2640,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_17,,GO:0007158,GO:0030424; GO:0030425,
2641,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_18,,GO:0007158,GO:0030424; GO:0030425,
2642,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_19,,GO:0007158,GO:0030424; GO:0030425,
2643,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_20,,GO:0007158,GO:0030424; GO:0030425,
2644,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_21,,GO:0007158,GO:0030424; GO:0030425,
2645,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_22,,GO:0007158,GO:0030424; GO:0030425,
2646,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_23,,GO:0007158,GO:0030424; GO:0030425,
2647,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_24,,GO:0007158,GO:0030424; GO:0030425,
2648,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_25,,GO:0007158,GO:0030424; GO:0030425,
2649,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_26,,GO:0007158,GO:0030424; GO:0030425,
2650,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_27,,GO:0007158,GO:0030424; GO:0030425,
2651,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_28,,GO:0007158,GO:0030424; GO:0030425,
2652,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_29,,GO:0007158,GO:0030424; GO:0030425,
2653,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_30,,GO:0007158,GO:0030424; GO:0030425,
2654,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_31,,GO:0007158,GO:0030424; GO:0030425,
2655,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_32,,GO:0007158,GO:0030424; GO:0030425,
2656,66-Iwata-CellDynOSNMT,Fig6-S6_Bua-Hex_Mouse2_33,,GO:0007158,GO:0030424; GO:0030425,
2657,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_1,,GO:0007158,GO:0030424; GO:0030425,
2658,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_2,,GO:0007158,GO:0030424; GO:0030425,
2659,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_3,,GO:0007158,GO:0030424; GO:0030425,
2660,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_4,,GO:0007158,GO:0030424; GO:0030425,
2661,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_5,,GO:0007158,GO:0030424; GO:0030425,
2662,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_6,,GO:0007158,GO:0030424; GO:0030425,
2663,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_7,,GO:0007158,GO:0030424; GO:0030425,
2664,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_8,,GO:0007158,GO:0030424; GO:0030425,
2665,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_9,,GO:0007158,GO:0030424; GO:0030425,
2666,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_10,,GO:0007158,GO:0030424; GO:0030425,
2667,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_11,,GO:0007158,GO:0030424; GO:0030425,
2668,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_12,,GO:0007158,GO:0030424; GO:0030425,
2669,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_13,,GO:0007158,GO:0030424; GO:0030425,
2670,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_14,,GO:0007158,GO:0030424; GO:0030425,
2671,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_15,,GO:0007158,GO:0030424; GO:0030425,
2672,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_16,,GO:0007158,GO:0030424; GO:0030425,
2673,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_17,,GO:0007158,GO:0030424; GO:0030425,
2674,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_18,,GO:0007158,GO:0030424; GO:0030425,
2675,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_19,,GO:0007158,GO:0030424; GO:0030425,
2676,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_20,,GO:0007158,GO:0030424; GO:0030425,
2677,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_21,,GO:0007158,GO:0030424; GO:0030425,
2678,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse1_22,,GO:0007158,GO:0030424; GO:0030425,
2679,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_1,,GO:0007158,GO:0030424; GO:0030425,
2680,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_2,,GO:0007158,GO:0030424; GO:0030425,
2681,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_3,,GO:0007158,GO:0030424; GO:0030425,
2682,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_4,,GO:0007158,GO:0030424; GO:0030425,
2683,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_5,,GO:0007158,GO:0030424; GO:0030425,
2684,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_6,,GO:0007158,GO:0030424; GO:0030425,
2685,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_7,,GO:0007158,GO:0030424; GO:0030425,
2686,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_8,,GO:0007158,GO:0030424; GO:0030425,
2687,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_9,,GO:0007158,GO:0030424; GO:0030425,
2688,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_10,,GO:0007158,GO:0030424; GO:0030425,
2689,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_11,,GO:0007158,GO:0030424; GO:0030425,
2690,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_12,,GO:0007158,GO:0030424; GO:0030425,
2691,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_13,,GO:0007158,GO:0030424; GO:0030425,
2692,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_14,,GO:0007158,GO:0030424; GO:0030425,
2693,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_15,,GO:0007158,GO:0030424; GO:0030425,
2694,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_16,,GO:0007158,GO:0030424; GO:0030425,
2695,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_17,,GO:0007158,GO:0030424; GO:0030425,
2696,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_18,,GO:0007158,GO:0030424; GO:0030425,
2697,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_19,,GO:0007158,GO:0030424; GO:0030425,
2698,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_20,,GO:0007158,GO:0030424; GO:0030425,
2699,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_21,,GO:0007158,GO:0030424; GO:0030425,
2700,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_22,,GO:0007158,GO:0030424; GO:0030425,
2701,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_23,,GO:0007158,GO:0030424; GO:0030425,
2702,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_24,,GO:0007158,GO:0030424; GO:0030425,
2703,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_25,,GO:0007158,GO:0030424; GO:0030425,
2704,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_26,,GO:0007158,GO:0030424; GO:0030425,
2705,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_27,,GO:0007158,GO:0030424; GO:0030425,
2706,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_28,,GO:0007158,GO:0030424; GO:0030425,
2707,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_29,,GO:0007158,GO:0030424; GO:0030425,
2708,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_30,,GO:0007158,GO:0030424; GO:0030425,
2709,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_31,,GO:0007158,GO:0030424; GO:0030425,
2710,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_32,,GO:0007158,GO:0030424; GO:0030425,
2711,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_33,,GO:0007158,GO:0030424; GO:0030425,
2712,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_34,,GO:0007158,GO:0030424; GO:0030425,
2713,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_35,,GO:0007158,GO:0030424; GO:0030425,
2714,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_36,,GO:0007158,GO:0030424; GO:0030425,
2715,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_37,,GO:0007158,GO:0030424; GO:0030425,
2716,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_38,,GO:0007158,GO:0030424; GO:0030425,
2717,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_39,,GO:0007158,GO:0030424; GO:0030425,
2718,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_40,,GO:0007158,GO:0030424; GO:0030425,
2719,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_41,,GO:0007158,GO:0030424; GO:0030425,
2720,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_42,,GO:0007158,GO:0030424; GO:0030425,
2721,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_43,,GO:0007158,GO:0030424; GO:0030425,
2722,66-Iwata-CellDynOSNMT,Fig6-S6_Bz-Val-mixture_Mouse2_44,,GO:0007158,GO:0030424; GO:0030425,
2723,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_1,,GO:0007158,GO:0030424; GO:0030425,
2724,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_2,,GO:0007158,GO:0030424; GO:0030425,
2725,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_3,,GO:0007158,GO:0030424; GO:0030425,
2726,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_4,,GO:0007158,GO:0030424; GO:0030425,
2727,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_5,,GO:0007158,GO:0030424; GO:0030425,
2728,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_6,,GO:0007158,GO:0030424; GO:0030425,
2729,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_7,,GO:0007158,GO:0030424; GO:0030425,
2730,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_8,,GO:0007158,GO:0030424; GO:0030425,
2731,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_9,,GO:0007158,GO:0030424; GO:0030425,
2732,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_10,,GO:0007158,GO:0030424; GO:0030425,
2733,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_11,,GO:0007158,GO:0030424; GO:0030425,
2734,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_1,,GO:0007158,GO:0030424; GO:0030425,
2735,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_2,,GO:0007158,GO:0030424; GO:0030425,
2736,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_3,,GO:0007158,GO:0030424; GO:0030425,
2737,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_4,,GO:0007158,GO:0030424; GO:0030425,
2738,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_5,,GO:0007158,GO:0030424; GO:0030425,
2739,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_6,,GO:0007158,GO:0030424; GO:0030425,
2740,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_7,,GO:0007158,GO:0030424; GO:0030425,
2741,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_8,,GO:0007158,GO:0030424; GO:0030425,
2742,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_9,,GO:0007158,GO:0030424; GO:0030425,
2743,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_10,,GO:0007158,GO:0030424; GO:0030425,
2744,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_11,,GO:0007158,GO:0030424; GO:0030425,
2745,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_1,,GO:0007158,GO:0030424; GO:0030425,
2746,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_2,,GO:0007158,GO:0030424; GO:0030425,
2747,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_3,,GO:0007158,GO:0030424; GO:0030425,
2748,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_4,,GO:0007158,GO:0030424; GO:0030425,
2749,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_5,,GO:0007158,GO:0030424; GO:0030425,
2750,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_6,,GO:0007158,GO:0030424; GO:0030425,
2751,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_7,,GO:0007158,GO:0030424; GO:0030425,
2752,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_8,,GO:0007158,GO:0030424; GO:0030425,
